time,open,high,low,close,BuyLine,Buy,Sell,Buy Label,Sell Label
2025-05-13T19:10:00-03:00,21260,21271,21258.25,21266,21255.711681825447,21255.711681825447,NaN,21254.540019489858,NaN
2025-05-13T19:15:00-03:00,21266.25,21273.25,21261.25,21266.5,21258.59334091272,NaN,NaN,NaN,NaN
2025-05-13T19:20:00-03:00,21266.75,21269.25,21262.25,21267,21258.97167045636,NaN,NaN,NaN,NaN
2025-05-13T19:25:00-03:00,21267.25,21271.75,21263,21269.5,21260.92333522818,NaN,NaN,NaN,NaN
2025-05-13T19:30:00-03:00,21268.75,21269.5,21258.75,21259.75,21271.11333238591,NaN,21271.11333238591,NaN,21268.734998781885
2025-05-13T19:35:00-03:00,21259.25,21263,21256.75,21259.25,21265.556666192955,NaN,NaN,NaN,NaN
2025-05-13T19:40:00-03:00,21259,21265,21258.75,21264,21265.556666192955,NaN,NaN,NaN,NaN
2025-05-13T19:45:00-03:00,21263.75,21269.25,21262,21265.75,21260.57333345176,21260.57333345176,NaN,21259.255000152265,NaN
2025-05-13T19:50:00-03:00,21265.5,21268.25,21260.5,21261.25,21260.57333345176,NaN,NaN,NaN,NaN
2025-05-13T19:55:00-03:00,21261.5,21266,21258.25,21261,21260.57333345176,NaN,NaN,NaN,NaN
2025-05-13T20:00:00-03:00,21261.5,21268.5,21258.75,21259.5,21267.45666663706,NaN,21267.45666663706,NaN,NaN
2025-05-13T20:05:00-03:00,21259.25,21276.25,21252.25,21274,21252.810833340736,21252.810833340736,NaN,NaN,NaN
2025-05-13T20:10:00-03:00,21274,21280,21266.5,21280,21262.805416670366,NaN,NaN,NaN,NaN
2025-05-13T20:15:00-03:00,21280,21280,21266.5,21271,21263.302708335184,NaN,NaN,NaN,NaN
2025-05-13T20:20:00-03:00,21271.25,21276,21269,21274.75,21265.07635416759,NaN,NaN,NaN,NaN
2025-05-13T20:25:00-03:00,21274.5,21277,21268.25,21269.5,21265.850677083796,NaN,NaN,NaN,NaN
2025-05-13T20:30:00-03:00,21269,21276.75,21267.75,21275.5,21265.850677083796,NaN,NaN,NaN,NaN
2025-05-13T20:35:00-03:00,21275.5,21295.5,21273.25,21293,21273.31891927095,NaN,NaN,NaN,NaN
2025-05-13T20:40:00-03:00,21292.75,21296,21287.75,21290.5,21283.459459635473,NaN,NaN,NaN,NaN
2025-05-13T20:45:00-03:00,21290,21295.5,21286,21290.75,21283.459459635473,NaN,NaN,NaN,NaN
2025-05-13T20:50:00-03:00,21291.5,21296,21289.25,21294.75,21286.49611490887,NaN,NaN,NaN,NaN
2025-05-13T20:55:00-03:00,21295,21302.25,21289.5,21292.25,21288.348057454434,NaN,NaN,NaN,NaN
2025-05-13T21:00:00-03:00,21292.5,21297.75,21280,21287,21298.282770182264,NaN,21298.282770182264,NaN,NaN
2025-05-13T21:05:00-03:00,21287.25,21291.5,21278.25,21290.25,21294.500485636392,NaN,NaN,NaN,NaN
2025-05-13T21:10:00-03:00,21290.5,21293,21273,21277,21294.500485636392,NaN,NaN,NaN,21292.187812194825
2025-05-13T21:15:00-03:00,21277.25,21279.5,21269.25,21271.5,21283.868871409097,NaN,NaN,NaN,NaN
2025-05-13T21:20:00-03:00,21271.5,21276,21266.5,21268.25,21279.32193570455,NaN,NaN,NaN,NaN
2025-05-13T21:25:00-03:00,21267.75,21274,21263.5,21272.5,21276.460967852276,NaN,NaN,NaN,NaN
2025-05-13T21:30:00-03:00,21272.75,21274,21261.5,21269.25,21275.980483926138,NaN,NaN,NaN,NaN
2025-05-13T21:35:00-03:00,21269.5,21273.75,21263.75,21269.5,21275.980483926138,NaN,NaN,NaN,NaN
2025-05-13T21:40:00-03:00,21269.25,21275.25,21266.5,21272.5,21275.980483926138,NaN,NaN,NaN,NaN
2025-05-13T21:45:00-03:00,21273,21275.25,21267.25,21268.5,21275.980483926138,NaN,NaN,NaN,NaN
2025-05-13T21:50:00-03:00,21268,21275,21260,21265.75,21275.867530245385,NaN,NaN,NaN,NaN
2025-05-13T21:55:00-03:00,21265.5,21272.25,21263.25,21268,21275.08376512269,NaN,NaN,NaN,NaN
2025-05-13T22:00:00-03:00,21268,21268,21253.25,21256,21269.454382561347,NaN,NaN,NaN,NaN
2025-05-13T22:05:00-03:00,21256.25,21258.5,21246,21254,21261.039691280672,NaN,NaN,NaN,NaN
2025-05-13T22:10:00-03:00,21254.5,21262.75,21248.25,21259.5,21261.039691280672,NaN,NaN,NaN,NaN
2025-05-13T22:15:00-03:00,21259,21273,21257.75,21268,21255.30257717983,21255.30257717983,NaN,21255.049742088355,NaN
2025-05-13T22:20:00-03:00,21268,21270.75,21264.5,21266,21260.401288589917,NaN,NaN,NaN,NaN
2025-05-13T22:25:00-03:00,21266,21267.75,21264,21265,21260.950644294957,NaN,NaN,NaN,NaN
2025-05-13T22:30:00-03:00,21265,21270,21261.75,21265,21260.950644294957,NaN,NaN,NaN,NaN
2025-05-13T22:35:00-03:00,21265.5,21268.5,21260.5,21265.75,21260.950644294957,NaN,NaN,NaN,NaN
2025-05-13T22:40:00-03:00,21265,21283.75,21263.5,21281.25,21263.80008053687,NaN,NaN,NaN,NaN
2025-05-13T22:45:00-03:00,21280.75,21282,21274.25,21275.5,21270.500040268435,NaN,NaN,NaN,NaN
2025-05-13T22:50:00-03:00,21275.5,21279.5,21274.25,21276.75,21271.225020134218,NaN,NaN,NaN,NaN
2025-05-13T22:55:00-03:00,21277,21284.25,21275.5,21284,21273.98751006711,NaN,NaN,NaN,NaN
2025-05-13T23:00:00-03:00,21283.25,21283.75,21262.5,21264.75,21283.593744966445,NaN,21283.593744966445,NaN,21278.20981495686
2025-05-13T23:05:00-03:00,21264.25,21268.75,21262.75,21264,21273.084372483223,NaN,NaN,NaN,NaN
2025-05-13T23:10:00-03:00,21263.75,21274.25,21262,21273.5,21260.17031375839,21260.17031375839,NaN,21263.272546260785,NaN
2025-05-13T23:15:00-03:00,21273.25,21282.5,21271.75,21278.75,21269.385156879194,NaN,NaN,NaN,NaN
2025-05-13T23:20:00-03:00,21279.5,21291.25,21279.5,21290.25,21277.130078439597,NaN,NaN,NaN,NaN
2025-05-13T23:25:00-03:00,21290.25,21290.75,21280.5,21282.5,21277.9150392198,NaN,NaN,NaN,NaN
2025-05-13T23:30:00-03:00,21283,21284,21276.75,21277,21286.7674803901,NaN,21286.7674803901,NaN,21285.218903358702
2025-05-13T23:35:00-03:00,21276.75,21280.5,21270.25,21273,21282.15874019505,NaN,NaN,NaN,NaN
2025-05-13T23:40:00-03:00,21273.5,21282.75,21273.5,21276.5,21282.15874019505,NaN,NaN,NaN,NaN
2025-05-13T23:45:00-03:00,21276,21277.75,21266.5,21268,21279.464685048762,NaN,NaN,NaN,NaN
2025-05-13T23:50:00-03:00,21268,21272.75,21268,21271,21275.70734252438,NaN,NaN,NaN,NaN
2025-05-13T23:55:00-03:00,21271,21276,21269.75,21274.75,21275.70734252438,NaN,NaN,NaN,NaN
2025-05-14T00:00:00-03:00,21274.75,21277.5,21270.75,21275,21275.70734252438,NaN,NaN,21268.84228276002,NaN
2025-05-14T00:05:00-03:00,21275,21294,21273,21291,21273.755332184453,21273.755332184453,NaN,NaN,NaN
2025-05-14T00:10:00-03:00,21290.75,21294.75,21285.5,21287.25,21282.015166092227,NaN,NaN,NaN,NaN
2025-05-14T00:15:00-03:00,21286.75,21292,21285.75,21290.75,21282.632583046114,NaN,NaN,NaN,NaN
2025-05-14T00:20:00-03:00,21291.25,21296,21288.75,21292,21286.71629152306,NaN,NaN,NaN,NaN
2025-05-14T00:25:00-03:00,21291.75,21297.5,21290.75,21297,21288.93314576153,NaN,NaN,NaN,NaN
2025-05-14T00:30:00-03:00,21296.5,21300,21292.75,21293,21291.241572880765,NaN,NaN,NaN,NaN
2025-05-14T00:35:00-03:00,21293.75,21295.25,21290.5,21291.5,21291.241572880765,NaN,NaN,NaN,NaN
2025-05-14T00:40:00-03:00,21292.25,21293.25,21289.25,21290.5,21294.76460677981,NaN,21294.76460677981,NaN,NaN
2025-05-14T00:45:00-03:00,21290.75,21291,21282,21285.5,21291.407303389904,NaN,NaN,NaN,21291.809390072733
2025-05-14T00:50:00-03:00,21285.75,21288.5,21283.5,21285,21290.203651694952,NaN,NaN,NaN,NaN
2025-05-14T00:55:00-03:00,21285,21289.75,21285,21288.5,21290.203651694952,NaN,NaN,NaN,NaN
2025-05-14T01:00:00-03:00,21288.25,21289.75,21280.5,21282.75,21290.203651694952,NaN,NaN,NaN,NaN
2025-05-14T01:05:00-03:00,21282.5,21286.25,21281.5,21282,21288.097331461868,NaN,NaN,NaN,NaN
2025-05-14T01:10:00-03:00,21282.5,21291,21282.5,21289.5,21281.488834269065,21281.488834269065,NaN,21282.735644060227,NaN
2025-05-14T01:15:00-03:00,21290,21293.5,21284.75,21293.25,21283.431917134534,NaN,NaN,NaN,NaN
2025-05-14T01:20:00-03:00,21293,21296.75,21287.75,21294,21286.253458567266,NaN,NaN,NaN,NaN
2025-05-14T01:25:00-03:00,21294.25,21296.75,21292.25,21296,21289.926729283634,NaN,NaN,NaN,NaN
2025-05-14T01:30:00-03:00,21296.5,21298.75,21293.75,21297.5,21292.213364641815,NaN,NaN,NaN,NaN
2025-05-14T01:35:00-03:00,21298,21312.5,21297.5,21306.75,21297.731682320908,NaN,NaN,NaN,NaN
2025-05-14T01:40:00-03:00,21306.25,21316.5,21306,21312.75,21303.940841160453,NaN,NaN,NaN,NaN
2025-05-14T01:45:00-03:00,21313.25,21314.25,21307,21310,21304.432920580228,NaN,NaN,NaN,NaN
2025-05-14T01:50:00-03:00,21310.25,21311,21306.75,21309.25,21304.432920580228,NaN,NaN,NaN,NaN
2025-05-14T01:55:00-03:00,21309.25,21309.25,21305.5,21307.5,21304.432920580228,NaN,NaN,NaN,NaN
2025-05-14T02:00:00-03:00,21307,21312.25,21302.5,21311.5,21304.432920580228,NaN,NaN,NaN,NaN
2025-05-14T02:05:00-03:00,21310.75,21315,21310,21313,21308.142682536265,NaN,NaN,NaN,NaN
2025-05-14T02:10:00-03:00,21313.5,21323.25,21311.5,21317.75,21311.083841268133,NaN,NaN,NaN,NaN
2025-05-14T02:15:00-03:00,21317.5,21323.75,21314.75,21316,21312.954420634065,NaN,NaN,NaN,NaN
2025-05-14T02:20:00-03:00,21316.5,21321.5,21314,21315.5,21312.954420634065,NaN,NaN,NaN,NaN
2025-05-14T02:25:00-03:00,21315.75,21315.75,21304.25,21307,21316.911394841485,NaN,21316.911394841485,NaN,21315.88607908191
2025-05-14T02:30:00-03:00,21306.75,21308.25,21302.75,21307.5,21310.88069742074,NaN,NaN,NaN,NaN
2025-05-14T02:35:00-03:00,21307.5,21314.75,21306,21314.5,21304.62215128963,21304.62215128963,NaN,21307.10348022952,NaN
2025-05-14T02:40:00-03:00,21314.5,21318.25,21309.5,21317,21307.936075644815,NaN,NaN,NaN,NaN
2025-05-14T02:45:00-03:00,21317,21320.75,21310.5,21320,21309.068037822406,NaN,NaN,NaN,NaN
2025-05-14T02:50:00-03:00,21319.75,21322,21312.5,21314.5,21310.646518911202,NaN,NaN,NaN,NaN
2025-05-14T02:55:00-03:00,21315,21319.25,21313.75,21316.75,21311.2732594556,NaN,NaN,NaN,NaN
2025-05-14T03:00:00-03:00,21317,21326.25,21312,21315.75,21311.5241297278,NaN,NaN,NaN,NaN
2025-05-14T03:05:00-03:00,21316,21317.75,21308.75,21309.5,21320.2004351361,NaN,21320.2004351361,NaN,21318.436273746414
2025-05-14T03:10:00-03:00,21310,21312.25,21305,21307,21314.63771756805,NaN,NaN,NaN,NaN
2025-05-14T03:15:00-03:00,21307.25,21312.5,21305.5,21308.75,21314.456358784024,NaN,NaN,NaN,NaN
2025-05-14T03:20:00-03:00,21309.5,21311.25,21306,21308.75,21313.190679392013,NaN,NaN,NaN,NaN
2025-05-14T03:25:00-03:00,21308.5,21323.5,21307.5,21319.75,21307.617160303995,21307.617160303995,NaN,21309.61492039085,NaN
2025-05-14T03:30:00-03:00,21319.5,21330.75,21315.75,21322.75,21314.058580151996,NaN,NaN,NaN,NaN
2025-05-14T03:35:00-03:00,21323,21326.5,21315.25,21316.75,21314.058580151996,NaN,NaN,NaN,NaN
2025-05-14T03:40:00-03:00,21317,21321,21312,21320,21314.058580151996,NaN,NaN,NaN,NaN
2025-05-14T03:45:00-03:00,21320.25,21320.75,21309.25,21313.25,21322.733302481,NaN,21322.733302481,NaN,NaN
2025-05-14T03:50:00-03:00,21313.5,21325.5,21310.75,21325,21309.095848759498,21309.095848759498,NaN,NaN,NaN
2025-05-14T03:55:00-03:00,21324.75,21355.5,21323.25,21348.25,21323.57292437975,NaN,NaN,NaN,NaN
2025-05-14T04:00:00-03:00,21348.5,21351,21338.25,21340.75,21332.261462189876,NaN,NaN,NaN,NaN
2025-05-14T04:05:00-03:00,21340.75,21352.75,21336.75,21342.75,21332.96823109494,NaN,NaN,NaN,NaN
2025-05-14T04:10:00-03:00,21342.75,21351.25,21340.75,21348.5,21336.43411554747,NaN,NaN,NaN,NaN
2025-05-14T04:15:00-03:00,21348.5,21350.25,21340.25,21341.5,21336.967057773734,NaN,NaN,NaN,NaN
2025-05-14T04:20:00-03:00,21341,21341,21301,21303.5,21339.316471113132,NaN,21339.316471113132,NaN,21327.049748574027
2025-05-14T04:25:00-03:00,21303.5,21304.25,21289.25,21291,21311.158235556566,NaN,NaN,NaN,NaN
2025-05-14T04:30:00-03:00,21291.5,21301,21281.25,21288,21305.241617778283,NaN,NaN,NaN,NaN
2025-05-14T04:35:00-03:00,21288.25,21297.75,21288,21294.75,21303.345808889142,NaN,NaN,NaN,NaN
2025-05-14T04:40:00-03:00,21294.5,21304,21293.5,21299.5,21303.345808889142,NaN,NaN,NaN,NaN
2025-05-14T04:45:00-03:00,21299.25,21307,21296,21302.75,21303.345808889142,NaN,NaN,21292.07188285706,NaN
2025-05-14T04:50:00-03:00,21303,21313.75,21293.5,21309.5,21293.194797777716,21293.194797777716,NaN,NaN,NaN
2025-05-14T04:55:00-03:00,21309.5,21310.75,21301.25,21306,21297.054949444428,NaN,NaN,NaN,NaN
2025-05-14T05:00:00-03:00,21306,21315,21282.25,21288.75,21314.560025277784,NaN,21314.560025277784,NaN,21309.237889642867
2025-05-14T05:05:00-03:00,21289,21294.25,21258.25,21260,21296.817512638892,NaN,NaN,NaN,NaN
2025-05-14T05:10:00-03:00,21259.5,21284.75,21257.25,21280.5,21290.908756319448,NaN,NaN,NaN,NaN
2025-05-14T05:15:00-03:00,21281,21282,21267,21276.5,21289.704378159724,NaN,NaN,NaN,NaN
2025-05-14T05:20:00-03:00,21276,21286.75,21274.75,21282.25,21289.704378159724,NaN,NaN,NaN,NaN
2025-05-14T05:25:00-03:00,21282,21287.25,21272,21282,21289.704378159724,NaN,NaN,NaN,NaN
2025-05-14T05:30:00-03:00,21282.5,21285.75,21267.5,21269.25,21288.631797269965,NaN,NaN,NaN,NaN
2025-05-14T05:35:00-03:00,21270,21284.5,21267.5,21279.75,21287.95339863498,NaN,NaN,NaN,NaN
2025-05-14T05:40:00-03:00,21279.25,21282.75,21268.5,21280.75,21286.589199317492,NaN,NaN,NaN,NaN
2025-05-14T05:45:00-03:00,21280.75,21283.25,21273.5,21281.5,21286.589199317492,NaN,NaN,NaN,NaN
2025-05-14T05:50:00-03:00,21281.75,21298.5,21281.5,21292.25,21279.602700170628,21279.602700170628,NaN,21278.88204307652,NaN
2025-05-14T05:55:00-03:00,21292.5,21292.5,21271,21274.5,21294.473649914686,NaN,21294.473649914686,NaN,21290.85897846174
2025-05-14T06:00:00-03:00,21274,21276.5,21247,21247.75,21278.43682495734,NaN,NaN,NaN,NaN
2025-05-14T06:05:00-03:00,21247.25,21258,21237,21244.25,21263.19341247867,NaN,NaN,NaN,NaN
2025-05-14T06:10:00-03:00,21244.5,21257,21242.25,21250.5,21262.634206239334,NaN,NaN,NaN,NaN
2025-05-14T06:15:00-03:00,21250,21262,21246.75,21258.75,21262.634206239334,NaN,NaN,NaN,NaN
2025-05-14T06:20:00-03:00,21259,21276.5,21251.75,21276,21249.541448440166,21249.541448440166,NaN,21257.24971942307,NaN
2025-05-14T06:25:00-03:00,21276.25,21290,21273.75,21279.5,21268.89572422008,NaN,NaN,NaN,NaN
2025-05-14T06:30:00-03:00,21279.75,21284,21267.75,21267.75,21288.052137889958,NaN,21288.052137889958,NaN,NaN
2025-05-14T06:35:00-03:00,21267.5,21275.25,21265.75,21267,21279.91356894498,NaN,NaN,NaN,NaN
2025-05-14T06:40:00-03:00,21266.75,21271,21261.75,21269,21274.31928447249,NaN,NaN,NaN,NaN
2025-05-14T06:45:00-03:00,21269.25,21277.5,21266.5,21269,21274.31928447249,NaN,NaN,NaN,NaN
2025-05-14T06:50:00-03:00,21269,21270.5,21261.75,21263.75,21273.098571118124,NaN,NaN,NaN,21272.716020009015
2025-05-14T06:55:00-03:00,21263.75,21265.25,21258.25,21260.75,21267.68678555906,NaN,NaN,NaN,NaN
2025-05-14T07:00:00-03:00,21260.25,21268.75,21256.75,21262,21267.68678555906,NaN,NaN,NaN,NaN
2025-05-14T07:05:00-03:00,21261.75,21268.25,21254,21257.75,21267.68678555906,NaN,NaN,NaN,NaN
2025-05-14T07:10:00-03:00,21259,21265.25,21258.25,21259.25,21267.68678555906,NaN,NaN,NaN,NaN
2025-05-14T07:15:00-03:00,21259.5,21267.25,21257,21266,21267.68678555906,NaN,NaN,NaN,NaN
2025-05-14T07:20:00-03:00,21265.75,21287.25,21263.25,21287.25,21263.328537951278,21263.328537951278,NaN,21271.92240593736,NaN
2025-05-14T07:25:00-03:00,21287,21288.5,21283.75,21285,21278.50176897564,NaN,NaN,NaN,NaN
2025-05-14T07:30:00-03:00,21285,21297.25,21281.75,21297,21280.26338448782,NaN,NaN,NaN,NaN
2025-05-14T07:35:00-03:00,21296.75,21302.25,21294.25,21299.75,21290.83169224391,NaN,NaN,NaN,NaN
2025-05-14T07:40:00-03:00,21300.25,21303.75,21296,21300.75,21293.453346121954,NaN,NaN,NaN,NaN
2025-05-14T07:45:00-03:00,21300.75,21301.25,21289.75,21290,21302.735826939024,NaN,21302.735826939024,NaN,21299.30320606446
2025-05-14T07:50:00-03:00,21290,21296.25,21287.25,21288,21298.51791346951,NaN,NaN,NaN,NaN
2025-05-14T07:55:00-03:00,21287.5,21300,21285.5,21293.25,21298.51791346951,NaN,NaN,NaN,NaN
2025-05-14T08:00:00-03:00,21293.25,21331.5,21292.5,21329.5,21294.120521632623,21294.120521632623,NaN,21306.512099241943,NaN
2025-05-14T08:05:00-03:00,21330,21338,21325.5,21337.25,21318.43526081631,NaN,NaN,NaN,NaN
2025-05-14T08:10:00-03:00,21337,21345,21329.75,21343.5,21325.380130408157,NaN,NaN,NaN,NaN
2025-05-14T08:15:00-03:00,21343,21350.75,21336.25,21350,21332.427565204078,NaN,NaN,NaN,NaN
2025-05-14T08:20:00-03:00,21350,21371.75,21347,21360.5,21345.17628260204,NaN,NaN,NaN,NaN
2025-05-14T08:25:00-03:00,21361,21372.5,21354.75,21370.25,21350.31314130102,NaN,NaN,NaN,NaN
2025-05-14T08:30:00-03:00,21369.75,21383,21359,21359,21355.94407065051,NaN,NaN,NaN,NaN
2025-05-14T08:35:00-03:00,21359.75,21370,21358.5,21363.25,21355.94407065051,NaN,NaN,NaN,NaN
2025-05-14T08:40:00-03:00,21362.5,21363,21351.25,21352.5,21367.101482337373,NaN,21367.101482337373,NaN,21365.326905862337
2025-05-14T08:45:00-03:00,21353.25,21354.25,21342.5,21353,21357.475741168688,NaN,NaN,NaN,NaN
2025-05-14T08:50:00-03:00,21352.5,21358,21342.5,21346.25,21357.475741168688,NaN,NaN,NaN,NaN
2025-05-14T08:55:00-03:00,21346,21346.5,21336.5,21344,21349.98768529217,NaN,NaN,NaN,NaN
2025-05-14T09:00:00-03:00,21344.25,21350.25,21333.25,21338.25,21349.98768529217,NaN,NaN,NaN,NaN
2025-05-14T09:05:00-03:00,21338.25,21357.75,21337.25,21344,21349.98768529217,NaN,NaN,NaN,NaN
2025-05-14T09:10:00-03:00,21343.5,21352.75,21342,21346.75,21349.98768529217,NaN,NaN,NaN,NaN
2025-05-14T09:15:00-03:00,21346.75,21355.5,21342.75,21350.25,21339.71326966924,21339.71326966924,NaN,NaN,NaN
2025-05-14T09:20:00-03:00,21350,21359.75,21345,21358.25,21342.50663483462,NaN,NaN,21345.562101930223,NaN
2025-05-14T09:25:00-03:00,21358.25,21361,21351.5,21352.75,21347.99081741731,NaN,NaN,NaN,NaN
2025-05-14T09:30:00-03:00,21353.25,21368.75,21347.5,21349.5,21347.99081741731,NaN,NaN,NaN,NaN
2025-05-14T09:35:00-03:00,21349.5,21350.5,21336.5,21342.5,21354.183545645672,NaN,21354.183545645672,NaN,21356.235987258722
2025-05-14T09:40:00-03:00,21342.75,21343,21319.5,21324.25,21344.816772822836,NaN,NaN,NaN,NaN
2025-05-14T09:45:00-03:00,21324.5,21330.75,21318.25,21323.5,21335.658386411418,NaN,NaN,NaN,NaN
2025-05-14T09:50:00-03:00,21323.5,21332.5,21320.5,21324.25,21335.658386411418,NaN,NaN,NaN,NaN
2025-05-14T09:55:00-03:00,21324.75,21333.75,21317,21324.25,21335.658386411418,NaN,NaN,NaN,NaN
2025-05-14T10:00:00-03:00,21324.75,21330,21312.25,21319.5,21332.713548301428,NaN,NaN,NaN,NaN
2025-05-14T10:05:00-03:00,21320,21324.5,21312.5,21321.25,21328.494274150715,NaN,NaN,NaN,NaN
2025-05-14T10:10:00-03:00,21321.25,21339.75,21320.5,21337.5,21318.39036292464,21318.39036292464,NaN,21322.41260947454,NaN
2025-05-14T10:15:00-03:00,21337,21344.25,21333.75,21338.5,21329.45768146232,NaN,NaN,NaN,NaN
2025-05-14T10:20:00-03:00,21338,21345,21332.75,21339.5,21329.816340731162,NaN,NaN,NaN,NaN
2025-05-14T10:25:00-03:00,21339.75,21342.25,21311,21314.5,21342.09182963442,NaN,21342.09182963442,NaN,21334.385923815684
2025-05-14T10:30:00-03:00,21314.75,21395.5,21314,21395.25,21318.49158518279,21318.49158518279,NaN,21348.632038092157,NaN
2025-05-14T10:35:00-03:00,21395.25,21404.75,21367.25,21374,21354.745792591395,NaN,NaN,NaN,NaN
2025-05-14T10:40:00-03:00,21373.75,21381.5,21337,21341.75,21390.4521037043,NaN,21390.4521037043,NaN,21381.86699047696
2025-05-14T10:45:00-03:00,21341.75,21345.5,21277,21309.25,21350.826051852153,NaN,NaN,NaN,NaN
2025-05-14T10:50:00-03:00,21309.25,21331,21282,21302,21343.438025926076,NaN,NaN,NaN,NaN
2025-05-14T10:55:00-03:00,21301.75,21333.5,21272.75,21330.75,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:00:00-03:00,21331.25,21338.5,21308.75,21328.5,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:05:00-03:00,21328.25,21362.75,21300.75,21332.25,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:10:00-03:00,21332,21350,21296.5,21341.25,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:15:00-03:00,21341,21345.75,21313,21327,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:20:00-03:00,21327,21344.25,21305.25,21331.75,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:25:00-03:00,21331.5,21348,21328.25,21342.75,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:30:00-03:00,21342.5,21358,21320,21334,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:35:00-03:00,21334,21344,21322.5,21329,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:40:00-03:00,21328.5,21345.25,21313.25,21321.5,21342.856512963037,NaN,NaN,NaN,NaN
2025-05-14T11:45:00-03:00,21322,21346.5,21315.25,21344.25,21316.878804484953,21316.878804484953,NaN,NaN,NaN
2025-05-14T11:50:00-03:00,21344.25,21370,21339.25,21360.5,21333.157931390153,NaN,NaN,21332.89948321591,NaN
2025-05-14T11:55:00-03:00,21361,21368.25,21351.25,21357.5,21343.066465695076,NaN,NaN,NaN,NaN
2025-05-14T12:00:00-03:00,21357.5,21361.75,21293.75,21302,21359.89176715246,NaN,21359.89176715246,NaN,21343.325129196022
2025-05-14T12:05:00-03:00,21302.25,21333.25,21288.25,21329.5,21342.57088357623,NaN,NaN,NaN,NaN
2025-05-14T12:10:00-03:00,21329.75,21353.25,21322,21347,21310.777058211886,21310.777058211886,NaN,21312.481217700995,NaN
2025-05-14T12:15:00-03:00,21347,21350.75,21334.5,21342.25,21323.51352910594,NaN,NaN,NaN,NaN
2025-05-14T12:20:00-03:00,21342,21366.5,21337,21361.5,21331.86926455297,NaN,NaN,NaN,NaN
2025-05-14T12:25:00-03:00,21361.25,21385,21357.25,21374,21351.472132276485,NaN,NaN,NaN,NaN
2025-05-14T12:30:00-03:00,21373.5,21382.25,21365.25,21376.75,21357.973566138244,NaN,NaN,NaN,NaN
2025-05-14T12:35:00-03:00,21377,21387,21373,21384.75,21367.21178306912,NaN,NaN,NaN,NaN
2025-05-14T12:40:00-03:00,21384.25,21390,21371,21386,21367.455891534562,NaN,NaN,NaN,NaN
2025-05-14T12:45:00-03:00,21386,21387.5,21366.25,21368.25,21367.455891534562,NaN,NaN,NaN,21386.197998299212
2025-05-14T12:50:00-03:00,21368.75,21382.25,21361.25,21368.5,21367.455891534562,NaN,NaN,NaN,NaN
2025-05-14T12:55:00-03:00,21368.75,21384.75,21360,21376,21367.455891534562,NaN,NaN,NaN,NaN
2025-05-14T13:00:00-03:00,21375.25,21387,21368.25,21381.25,21367.455891534562,NaN,NaN,NaN,NaN
2025-05-14T13:05:00-03:00,21381.75,21396.75,21376.5,21390,21372.299402860455,NaN,NaN,21371.5813751063,NaN
2025-05-14T13:10:00-03:00,21390.25,21395.75,21381.5,21386.5,21376.474701430227,NaN,NaN,NaN,NaN
2025-05-14T13:15:00-03:00,21387.25,21388.5,21370.25,21370.5,21391.837649284887,NaN,21391.837649284887,NaN,21386.523406223427
2025-05-14T13:20:00-03:00,21371,21381,21365.25,21374.75,21384.868824642443,NaN,NaN,NaN,NaN
2025-05-14T13:25:00-03:00,21374.5,21387.25,21374.5,21384.75,21384.868824642443,NaN,NaN,NaN,NaN
2025-05-14T13:30:00-03:00,21385,21419.75,21383.75,21411.75,21383.98279383939,21383.98279383939,NaN,21388.90644922207,NaN
2025-05-14T13:35:00-03:00,21411.5,21419,21377.25,21380.75,21421.621103080306,NaN,21421.621103080306,NaN,21410.959275388963
2025-05-14T13:40:00-03:00,21381.25,21382.75,21356,21368.75,21390.485551540154,NaN,NaN,NaN,NaN
2025-05-14T13:45:00-03:00,21368.75,21383.5,21361,21366.25,21390.485551540154,NaN,NaN,NaN,NaN
2025-05-14T13:50:00-03:00,21366.25,21381.75,21362.25,21374,21388.040137885037,NaN,NaN,NaN,NaN
2025-05-14T13:55:00-03:00,21374,21378.25,21363.5,21366.5,21384.05756894252,NaN,NaN,NaN,NaN
2025-05-14T14:00:00-03:00,21367,21369.5,21353,21354.75,21373.61628447126,NaN,NaN,NaN,NaN
2025-05-14T14:05:00-03:00,21354.25,21365.75,21345.25,21359,21368.85814223563,NaN,NaN,NaN,NaN
2025-05-14T14:10:00-03:00,21358.25,21359.75,21335.75,21345.25,21362.829071117816,NaN,NaN,NaN,NaN
2025-05-14T14:15:00-03:00,21345.25,21347.75,21315.5,21334.25,21350.45203555891,NaN,NaN,NaN,NaN
2025-05-14T14:20:00-03:00,21334.5,21334.5,21281.25,21293.25,21335.926017779453,NaN,NaN,NaN,NaN
2025-05-14T14:25:00-03:00,21293,21321.75,21283.25,21315,21330.000508889727,NaN,NaN,NaN,NaN
